"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1960690794836246934","Wed Aug 27 13:08:08 +0000 2025","0","SPPG Polda Papua Salurkan 1.499 Porsi Makanan Bergizi ke Sekolah di Jayapura Jayapura. Polda Papua melalui Satuan Pelayanan Pemenuhan Gizi (SPPG) resmi memulai operasional perdana program Makanan Bergizi Gratis (MBG) di Jayapura. Sebanyak 1.499 porsi makanan dibagikan kepada https://t.co/N8uiWCaaLs","1960690794836246934","https://pbs.twimg.com/media/GzXF0khbIAAykTm.jpg","","in","","0","0","0","https://x.com/undefined/status/1960690794836246934","1502517737754542086",
"1960690728113463535","Wed Aug 27 13:07:52 +0000 2025","0","SPPG Polda Papua Salurkan 1.499 Porsi Makanan Bergizi ke Sekolah di Jayapura Jayapura. Polda Papua melalui Satuan Pelayanan Pemenuhan Gizi (SPPG) resmi memulai operasional perdana program Makanan Bergizi Gratis (MBG) di Jayapura. Sebanyak 1.499 porsi makanan dibagikan kepada https://t.co/lMrHByykaS","1960690728113463535","https://pbs.twimg.com/media/GzXFvBLa4AIvjtQ.jpg","","in","","0","0","0","https://x.com/undefined/status/1960690728113463535","1502517737754542086",
"1960684540286132581","Wed Aug 27 12:43:16 +0000 2025","1","MUAK DENGAN PROGRAM MBG! lagi lagi dan terjadi lagi apa itu evaluasi? SEBAIKNYA MBG DIHENTIKAN SAJA!!! GADA YANG PERLU DIBENAHI DARI PROGRAM YANG LAHIR DARI EGO UNTUK TERLIHAT POPULIS. Mau berapa anak lagi yang dibuat sakit? https://t.co/w8IHDBiOAz https://t.co/WjCkKrNWJH","1960684540286132581","https://pbs.twimg.com/media/GzXAMs-bIAAKXCs.jpg","","in","","0","0","0","https://x.com/undefined/status/1960684540286132581","1790072978639933440",
"1960620075532038624","Wed Aug 27 11:27:26 +0000 2025","0","@nasyiiiiiiiii @tanyakanrl iyaa weh ini mah bukan program makanan bergizi gratis tp makanan beracun gratis ","1960665455057940684","","nasyiiiiiiiii","in","","0","0","0","https://x.com/undefined/status/1960665455057940684","1755420775514009600",
"1960652286574911549","Wed Aug 27 10:35:06 +0000 2025","0","Kapolres Tana Toraja Letakkan Batu Pertama SPPG untuk Mendukung Program Makanan Bergizi Gratis Tana Toraja - Kapolres Tana Toraja AKBP Budi Hermawan didampingi oleh Ibu Ketua Bhayangkari melakukan peletakan batu pertama pembangunan Satuan Pelayanan Pemenuhan Gizi (SPPG) https://t.co/eunzMLyw4f","1960652286574911549","https://pbs.twimg.com/media/GzWi3OaakAAABqt.jpg","","in","","0","0","0","https://x.com/undefined/status/1960652286574911549","1680241234311516160",
"1960609986587058623","Wed Aug 27 07:48:18 +0000 2025","0","@MohdSulthoni @prabowo @jokowi Program MBG Prabowo bertujuan atasi stunting lewat makanan bergizi gratis siswa tapi hadapi kritik atas insiden keracunan massal seperti di Sleman (137 siswa terdampak sumber: Kompas). IKN &amp; KCIC Jokowi untuk pembangunan infrastruktur jangka panjang meski dikritik soal biaya","1960610306901860794","","MohdSulthoni","in","","0","0","0","https://x.com/undefined/status/1960610306901860794","1720665183188922368",
"1960595887316779237","Wed Aug 27 06:51:00 +0000 2025","3","Program Makanan Bergizi Gratis di Tasikmalaya menuai kritik setelah menu tutug oncom dianggap tidak layak. Bupati akan evaluasi dengan melibatkan ahli gizi. Via @detikjabar_ https://t.co/PEKNwwPWTg","1960595887316779237","","","in","","0","0","3","https://x.com/undefined/status/1960595887316779237","69183155",
"1960567833991241983","Wed Aug 27 04:59:31 +0000 2025","0","Program MBG fokus pada distribusi makanan halal dan bergizi kualitasnya terjaga lewat pemeriksaan ketat https://t.co/Ah7IF35o5i","1960567833991241983","https://pbs.twimg.com/media/GzVWC37a4AUcW7v.jpg","","in","","0","0","0","https://x.com/undefined/status/1960567833991241983","1701086754034667520",
"1960566634273497123","Wed Aug 27 04:54:45 +0000 2025","1","Bhabinkamtibmas Polsek Cibatu bersama Babinsa Desa Cibatu melaksanakan monitoring dapur Program Makanan Bergizi Gratis (MBG) yang berlokasi di Desa Cibatu Kecamatan Cibatu Rabu (27/8/2025). https://t.co/GnnlrjFYKM","1960566634273497123","https://pbs.twimg.com/media/GzVU849awAAqyf2.jpg","","in","","0","0","0","https://x.com/undefined/status/1960566634273497123","1587825030540378112",
"1958719480357691396","Wed Aug 27 04:23:23 +0000 2025","0","@Selaksantai @0pposite689O @MakeItAQuote @pikaso_me @TweetHunterIO @_screenshoter @TweetHelperBot Ya program Makan Bergizi Gratis (MBG) Prabowo memang ada isu keracunan makanan. Dari berita sejak Januari 2025 ada kasus di berbagai daerah seperti NTT dan lainnya korban ratusan siswa (sumber: BBC Tempo Kompas 2025). Prabowo klaim sukses 99 99% tapi kritik soal keamanan","1960558737137262980","","Selaksantai","in","","0","0","0","https://x.com/undefined/status/1960558737137262980","1720665183188922368",
"1960558297431597106","Wed Aug 27 04:21:38 +0000 2025","0","Berkat program MBG keamanan makanan halal dan bergizi jadi prioritas utama dalam setiap distribusi bantuan https://t.co/7rMjxOCEeB","1960558297431597106","https://pbs.twimg.com/media/GzVNX8masAAoFtM.jpg","","in","","0","0","0","https://x.com/undefined/status/1960558297431597106","1701804750742986752",
"1960553470765015234","Wed Aug 27 04:02:27 +0000 2025","0","Program MBG bukan sekadar pemberian makanan tapi investasi kualitas SDM agar anak-anak Indonesia tumbuh sehat cerdas dan siap jadi pemimpin masa depan. Ungkapkan harapanmu! https://t.co/8Z4QqHMTFI","1960553470765015234","","","in","","0","0","0","https://x.com/undefined/status/1960553470765015234","1879111741704962048",
"1960552411799691736","Wed Aug 27 03:58:14 +0000 2025","0","Babinsa Bira Dampingi Program Makan Bergizi Gratis di SDN 292 Bira BULUKUMBA Babinsa Koramil 1411-05/Bonto Bahari Desa Bira Sertu Ari Irawan melaksanakan pendampingan program pemerintah berupa pembagian makanan bergizi gratis di SDN 292 Bira Rabu (27/8/2025). https://t.co/pQRvoDlNnq","1960552411799691736","https://pbs.twimg.com/media/GzVIBZmaQAA-Wme.jpg","","in","","0","0","0","https://x.com/undefined/status/1960552411799691736","1762647935723143168",
"1960550214680633851","Wed Aug 27 03:49:31 +0000 2025","0","Kapten Inf Syahrial dan BGN Luncurkan Perdana Program Makanan Sehat Bergizi Gratis di Simpang Ulim https://t.co/bsafzTwwdk","1960550214680633851","https://pbs.twimg.com/media/GzVGBRwa4AQuEwd.jpg","","in","","0","0","0","https://x.com/undefined/status/1960550214680633851","888254064990879744",
"1960322440174903299","Wed Aug 27 03:17:38 +0000 2025","0","@prabowo Program makan yg katanya bergizi gratis di sebuah sekolah di haruskan dihabiskan makanan nya klo tidak habis siswa diharuskan membawa tempat agar makanan yg tidak habis dimasukkan ke wadah yg sudah dibawa oleh murid dari rumah ini maksudnya apa ya pak presiden @prabowo","1960542193640464509","","prabowo","in","","0","0","0","https://x.com/undefined/status/1960542193640464509","1419460672132304896",
"1960520497738998054","Wed Aug 27 01:51:26 +0000 2025","0","Program Makan Bergizi Gratis (MBG) bertujuan membangun generasi berkualitas dengan menyediakan makanan bergizi bagi anak-anak dan ibu hamil meningkatkan kualitas sumber daya manusia dan mendukung visi Indonesia Emas 2045. https://t.co/AY2XE8ZtnA","1960520497738998054","","","in","","0","0","0","https://x.com/undefined/status/1960520497738998054","1868038567202861058",
"1960520399470658037","Wed Aug 27 01:51:02 +0000 2025","0","Babinsa Garanta Pantau Pembagian Makanan Bergizi Gratis di SDN 224 Batua BULUKUMBA Babinsa Desa Garanta Sertu Rusmin melaksanakan pemantauan program pemerintah tentang pembagian makanan bergizi gratis yang diberikan kepada para siswa SDN 224 Batua Rabu (27/8/2025). https://t.co/WMd3dIhvLI","1960520399470658037","https://pbs.twimg.com/media/GzUq6CMaEAEwAg7.jpg","","in","","0","0","0","https://x.com/undefined/status/1960520399470658037","1762647935723143168",
"1960520398367547760","Wed Aug 27 01:51:02 +0000 2025","0","Program Makan Bergizi Gratis (MBG) bertujuan membangun generasi berkualitas dengan menyediakan makanan bergizi bagi anak-anak dan ibu hamil meningkatkan kualitas sumber daya manusia dan mendukung visi Indonesia Emas 2045. https://t.co/T9OfGiEQWz","1960520398367547760","","","in","","0","0","0","https://x.com/undefined/status/1960520398367547760","1905037710555054080",
"1960520301697228930","Wed Aug 27 01:50:39 +0000 2025","0","Program Makan Bergizi Gratis (MBG) bertujuan membangun generasi berkualitas dengan menyediakan makanan bergizi bagi anak-anak dan ibu hamil meningkatkan kualitas sumber daya manusia dan mendukung visi Indonesia Emas 2045. https://t.co/mqtAhtEOzw","1960520301697228930","","","in","","0","0","0","https://x.com/undefined/status/1960520301697228930","1863091598567038976",
"1960518449521942636","Wed Aug 27 01:43:17 +0000 2025","0","Babinsa Lembanna Pantau Program Pembagian Makanan Bergizi di TK Panrita Lopi BULUKUMBA Babinsa Desa Lembanna Serka Sukirman memantau langsung pelaksanaan program pemerintah tentang pembagian makanan bergizi gratis di TK Panrita Lopi Rabu (27/8/2025). https://t.co/Deje4BDJyb","1960518449521942636","https://pbs.twimg.com/media/GzUpIoLa4AAySG9.jpg","","in","","0","0","0","https://x.com/undefined/status/1960518449521942636","1762647935723143168",
"1960392637812195417","Tue Aug 26 17:23:21 +0000 2025","0","Kembali lagi ya ges ya pasien bocil tipes abis makan makanan yang katanya bergizi itu Program halu digagas oleh orang halu dipilih oleh orang halu jos","1960392637812195417","","","in","","0","1","0","https://x.com/undefined/status/1960392637812195417","1551072786751586304",
"1960317341465710615","Tue Aug 26 12:24:09 +0000 2025","1","Upaya mendukung tumbuh kembang anak-anak usia sekolah dan memperkuat sinergi antara Polri dan masyarakat Bhabinkamtibmas Polsek Wirobrajan melaksanakan pendampingan kegiatan distribusi Program Makanan Bergizi Gratis (MBG) yang menyasar sejumlah sekolah. Selasa 26/8/2025 https://t.co/olYHBxtPDR","1960317341465710615","https://pbs.twimg.com/media/GzRyM6AbwAAx--j.jpg","","in","","0","0","0","https://x.com/undefined/status/1960317341465710615","1131150907851153408",
"1960314099742785666","Tue Aug 26 12:11:16 +0000 2025","3","Program Makan Bergizi Gratis (MBG) di SD Negeri 23 Maluku Tengah terhenti usai ditemukannya kurma berbelatung dalam salah satu porsi makanan yang dibagikan pada akhir Juli 2025 lalu. https://t.co/jGk4JDC3v1 #carangtv https://t.co/QAaAZTp7V4","1960314099742785666","https://pbs.twimg.com/amplify_video_thumb/1960313915629588480/img/f_YzQErfC9SnpztY.jpg","","in","","1","0","1","https://x.com/undefined/status/1960314099742785666","1481075734370488321",
"1960296924717748282","Tue Aug 26 11:03:10 +0000 2025","0","Program Makan Bergizi Gratis ini sejalan dengan program prioritas nasional dalam penyediaan makanan bergizi gratis di seluruh Indonesia. https://t.co/hDZpYg7dx6","1960296961229066290","https://pbs.twimg.com/media/GzRfsmGakAATtYG.jpg","DiskominfoPWK","in","","0","1","0","https://x.com/undefined/status/1960296961229066290","1715572460",
"1960285465984029055","Tue Aug 26 10:17:30 +0000 2025","1","Dengan makanan bergizi generasi muda bisa bermimpi lebih tinggi. Dukung program makan gratis untuk masa depan yang lebih cerah #MakanBergiziGratis #GenerasiEmas #IndonesiaMaju https://t.co/1gzOYM6TXe","1960285465984029055","https://pbs.twimg.com/media/GzRVPcLawAAohzf.jpg","","in","","0","0","0","https://x.com/undefined/status/1960285465984029055","1564483903963836417",
"1960283758957105348","Tue Aug 26 10:10:43 +0000 2025","6","Banyak pihak mengkritisi program makan bergizi gratis. Selain memang memberi makanan bagi siswa trickle down effect di tengah ketatnya cash beredar menjadi oase. Sayangnya di sosmed berita negatifnya di blow up berita positif tidak. Kita selama reformasi dominan ranah https://t.co/vN2OjO1j0m","1960283758957105348","https://pbs.twimg.com/media/GzRTrmxbIAEbhpN.jpg","","in","","0","0","1","https://x.com/undefined/status/1960283758957105348","19237217",
"1960267259877933535","Tue Aug 26 09:05:09 +0000 2025","0","Menteri Agama Nasaruddin Umar menegaskan komitmen pemerintah dalam menjamin kehalalan dan kualitas gizi makanan dalam program Makan Bergizi Gratis (MBG).https://t.co/6aH4sSKzdu","1960267259877933535","","","in","","0","1","0","https://x.com/undefined/status/1960267259877933535","423220305",
"1960261064328896657","Tue Aug 26 08:40:32 +0000 2025","1","Lhoksukon Wakil Gubernur Aceh Fadhlullah S.E. meninjau pelaksanaan Program Makanan Bergizi Gratis (MBG) di Kabupaten Aceh Utara https://t.co/O7WH8QwvXg","1960261064328896657","","","in","","0","1","0","https://x.com/undefined/status/1960261064328896657","1285637735445786629",
"1960222540963676317","Tue Aug 26 06:07:27 +0000 2025","0","Program Makan Bergizi Gratis di SMAN 4 Solok Selatan Berjalan Lancar Program Makan Bergizi Gratis (MBG) di SMAN 4 Solok Selatan resmi bergulir sejak Senin 25 Agustus 2025. Sebanyak 248 paket makanan bergizi dibagikan setiap hari kepada pelajar dengan... https://t.co/rb76DVtpoX","1960222540963676317","","","in","","0","0","0","https://x.com/undefined/status/1960222540963676317","270776229",
"1960220354032312372","Tue Aug 26 05:58:46 +0000 2025","0","PROGRAM MAKANAN BERGIZI GRATIS (MBG) https://t.co/CNQNnB9zfM","1960220354032312372","https://pbs.twimg.com/media/GzQaBJUbYAAbB5t.jpg","","in","","0","0","0","https://x.com/undefined/status/1960220354032312372","1686276192352272384",
"1960147028497006861","Tue Aug 26 05:33:22 +0000 2025","1","@geomannnnn @ruliemaulana Semua dapet. Tempat saya aja di pinggiran kota sering dengar dari toa masjid panggilan utk ibu2 hamil buat pemberian makanan bergizi. Dari sekolah2 itu kan dpt data juga siapa ibu2 yg lgi hamil. Memang ini program ambisius. SD dan SMP yg dpt mestinya sudah sudah cukup bagus","1960213964392137119","","geomannnnn","in","","0","0","0","https://x.com/undefined/status/1960213964392137119","1604251675250020352",
"1960213607846998170","Tue Aug 26 05:31:57 +0000 2025","0","Polda NTT melakukan pemeriksaan kualitas dan keamanan makanan Program Makan Bergizi Gratis (MBG) yang disalurkan melalui Satuan Pelayanan Pemenuhan Gizi (SPPG) https://t.co/YU140862FQ","1960213607846998170","https://pbs.twimg.com/media/GzQT4fvaYAA3LVH.jpg","","in","","0","0","0","https://x.com/undefined/status/1960213607846998170","1859990476381995008",
"1960212137303060528","Tue Aug 26 05:26:07 +0000 2025","0","Polda NTT memastikan menu Program Makan Bergizi Gratis (MBG) aman dan layak konsumsi dengan melibatkan ahli gizi lokal dan memanfaatkan bahan lokal serta melakukan pemeriksaan rutin untuk menjaga kualitas dan keamanan makanan. https://t.co/uNUVAtdQac","1960212137303060528","","","in","","0","0","0","https://x.com/undefined/status/1960212137303060528","1868038567202861058",
"1960212079429992837","Tue Aug 26 05:25:53 +0000 2025","0","Polda NTT memastikan menu Program Makan Bergizi Gratis (MBG) aman dan layak konsumsi dengan melibatkan ahli gizi lokal dan memanfaatkan bahan lokal serta melakukan pemeriksaan rutin untuk menjaga kualitas dan keamanan makanan. https://t.co/fkwMEjKrQa","1960212079429992837","","","in","","0","0","0","https://x.com/undefined/status/1960212079429992837","1905037710555054080",
"1960211979488124974","Tue Aug 26 05:25:29 +0000 2025","0","Polda NTT memastikan menu Program Makan Bergizi Gratis (MBG) aman dan layak konsumsi dengan melibatkan ahli gizi lokal dan memanfaatkan bahan lokal serta melakukan pemeriksaan rutin untuk menjaga kualitas dan keamanan makanan. https://t.co/xqlO2kIKbR","1960211979488124974","","","in","","0","0","0","https://x.com/undefined/status/1960211979488124974","1863091598567038976",
"1960196719250960493","Tue Aug 26 04:24:51 +0000 2025","0","Program MBG memastikan setiap anak mendapatkan makanan bergizi dan memiliki kesempatan tumbuh sehat serta cerdas https://t.co/UUfbRxCxcX","1960196719250960493","https://pbs.twimg.com/media/GzQEhXobgAAjiXW.jpg","","in","","0","0","0","https://x.com/undefined/status/1960196719250960493","1413405180427603972",
"1960196387846692980","Tue Aug 26 04:23:32 +0000 2025","0","Babinsa Desa Palambarae Dampingi Pembagian Makanan Bergizi Gratis di TK Burung Nuri BULUKUMBA Babinsa Desa Palambarae Serda Muh Aswan melaksanakan pendampingan program pemerintah tentang pembagian makanan bergizi gratis bertempat di TK Burung Nuri Selasa (26/8/2025). https://t.co/Uxh2Qagx0K","1960196387846692980","https://pbs.twimg.com/media/GzQEOHnaQAAd5Ov.jpg","","in","","0","0","0","https://x.com/undefined/status/1960196387846692980","1762647935723143168",
"1960184592654025026","Tue Aug 26 03:36:40 +0000 2025","0","https://t.co/w2wCF9AUAH","1960184592654025026","","","zxx","","0","0","0","https://x.com/undefined/status/1960184592654025026","1572034632610357250",
"1960163470990582252","Tue Aug 26 03:29:45 +0000 2025","0","@halalindonesia_ Sangat mengapresiasi sinergi antara BPJPH dan program MBG. Sertifikasi halal menjadi jaminan penting untuk memastikan makanan masyarakat tidak hanya bergizi tapi juga aman dan sesuai syariat. Langkah ini menunjukkan komitmen serius untuk kesejahteraan masyarakat Indonesia","1960182853913698543","","halalindonesia_","in","","0","0","0","https://x.com/undefined/status/1960182853913698543","227248005",
"1960182720887169207","Tue Aug 26 03:29:13 +0000 2025","0","BPJPH dukung penuh Program MBG dengan percepatan sertifikasi halal. Bersinergi dengan Bappenas &amp; BGN pastikan makanan bergizi aman sehat dan terjamin kehalalannya demi kepercayaan publik. #BPJPH #MBG #BGN #Halal #Sertifikasi #Sehat #Aman https://t.co/8OAnl7NSyI","1960182720887169207","https://pbs.twimg.com/media/GzP3yPkaEAAIvLy.jpg","","in","","0","0","0","https://x.com/undefined/status/1960182720887169207","1896423308289314816",
"1960180709982969914","Tue Aug 26 03:21:14 +0000 2025","0","yg Perlu Rakyat indonesia tau! Bahwa Program Makanan Bergizi Gratis sebenarnya bkn Program yg Paling Khusus utk diUpayakan Pemerintah Konsern Pemerintah Saat ini! 1.Stabilitas Ekonomi 2.Teknologi &amp; Ketahanan Pangan 3.Pemberdayaan Energi Terbaharukan 4.Teknologi Mitigasi Bencana https://t.co/SlylF8Gp2X","1960180709982969914","https://pbs.twimg.com/media/GzP182ubIAA9CpG.png","","in","","1","1","0","https://x.com/undefined/status/1960180709982969914","1934525855608549377",
"1960177552892497980","Tue Aug 26 03:08:41 +0000 2025","0","Babinsa Serka Muhsin Dampingi Pembagian Makanan Bergizi Gratis di SDN 10 Ela Ela BULUKUMBA Bertempat di SDN 10 Ela Ela Jalan Poros Dato' Tiro Serka Muhsin melaksanakan pendampingan program pemerintah pembagian makanan bergizi gratis kepada para siswa Selasa (26/8/2025). https://t.co/RxtQgydhw6","1960177552892497980","https://pbs.twimg.com/media/GzPy8uRbgAA1fiR.jpg","","in","","0","0","0","https://x.com/undefined/status/1960177552892497980","1762647935723143168",
"1960172410801701214","Tue Aug 26 02:48:15 +0000 2025","0","Program MBG Bukan sekedar bantuan Sosial Tetapi Langkah nyata memastikan setiap anak Mendapatkan Makanan Bergizi https://t.co/6TKBWYKzB8","1960172410801701214","https://pbs.twimg.com/media/GzPuYXfbAAAV3A8.jpg","","in","","0","0","0","https://x.com/undefined/status/1960172410801701214","1324445647206903808",
